voter,name,votes,first_vote,latest_vote,avg_weight,num_delegated,percentage_delegated,num_dao_votes,total_gitcoin_donations,dex_trades_l60d,nft_mints_l60d,nfts_sold_l60d,nfts_bought_l60d,num_proposals,voting_frequency_ratio
0xe69d9220cfeb7372cb04749c47ca5088eea170ef,<nil>,14,2023-02-11,2023-07-01,5.99,0.0063599720403965,0.0,0,0.0,0,28,0,0,0,9.658980686082e-05
0xd4c1b2d54d230b302af7d8796aa90cfd2962b04c,holdarnoz.eth,14,2023-02-12,2023-11-26,0.12,0.1206483588179334,0.0,0,0.0,0,1,0,0,0,4.153413055058939e-05
0xd9e5b9a2ab95ca25808dd796256c9bfc00c1411a,<nil>,14,2023-02-15,2023-10-23,0.1,0.0990082039008489,0.0,0,0.0,0,0,0,0,0,4.567218579388144e-05
0xeb496550a39d37d00de91efebeccecba0fec43ec,andriivl.eth,14,2023-02-17,2024-03-02,1.12,0.0,0.0,0,0.0,10,129,0,0,0,9.9990356300382e-05
0xa756269b99d9cec901c64fbcc7e4b8cea9380b31,deresegnhaile.eth,14,2023-02-14,2023-12-01,4.62,4.954683590798454,0.0,0,0.0,0,1,0,0,0,0.0001172747250356
0xd29e9e429a1a1229b73534463ef91b01f26c7fab,tonygrat.eth,14,2023-02-13,2023-11-26,0.21,0.2070289752010613,0.0,0,0.0,0,1,0,0,0,4.153413055058939e-05
0x3fdfebb385bf00e55af17063c15932878a5db2c0,<nil>,14,2023-02-14,2023-12-03,0.26,0.2687092461165536,0.0,0,0.0,0,1,0,0,0,0.0001098108343165
0xd794246aa637fbe0b968a64f5aeec62b39ae3322,bankscroll.eth,14,2023-10-18,2024-03-02,0.65,0.905147959856678,0.0,0,0.0,4,7,0,0,0,0.0001810471491027
0x469d0be338a83536f1c870ef465723a748865eb8,<nil>,14,2023-04-30,2023-10-23,0.0,0.0,0.0,0,0.0,0,0,0,0,0,5.689842846969692e-05
0x1503f4976445aa33a6568ce32c000371c7a01694,<nil>,14,2023-05-24,2023-11-29,0.0,0.0,0.0,0,0.0,3,6,0,0,0,7.87668316095249e-05
0x31ff3c4ea1e29c40d35c2c47949ecb4af87e756a,vikaluk.eth,14,2023-02-16,2024-01-24,3.99,4.296798856182116,0.0,0,0.0,0,16,0,0,0,0.0001036864759821
0xac080e0179ff80d9ba70913a9fef178fa48f92cc,<nil>,14,2023-04-29,2023-10-24,1.18,1.1793954128643054,0.0,0,0.0,0,63,0,0,0,9.277496566417516e-05
0x4e2e0fa58934f21ca57d0750aa012f702ae93c4c,<nil>,14,2023-10-19,2024-03-06,8.08,8.078911122780182,0.0,0,0.0,0,0,0,0,0,0.0001810471491027
0xe452d49486a37247040c7fe045eba3a55338fc70,defigem.eth,14,2023-02-13,2023-10-24,42.06,0.0,0.0,0,17.162162849999994,0,2,0,0,0,4.953059604817419e-05
0x8095dff37b5dc2ba65a86ec572a24cec55c3f1a6,pussysmart.eth,14,2023-02-12,2023-11-07,18.94,0.0,0.0,0,1.3440861166666662,2,3,0,0,0,5.764112896878552e-05
0xb92c004525e82b02c4b12ed1569ab7df4ad3f03b,<nil>,14,2023-02-16,2023-12-02,5.23,5.514192434768384,0.0,0,0.0,0,0,0,0,0,0.0001166051825571
0x5ae16ab24f84982711599ed859e6aebd6348b8c6,ngdbd.eth,14,2023-10-14,2024-01-21,0.07,0.14,0.0,3,0.0,0,2,0,0,0,0.0001415420708023
0x8ddda1fd469c25e690887679f2908efaa94629ed,<nil>,14,2023-05-24,2023-12-02,18.96,0.0,0.0,0,0.0,10,5,0,0,0,0.0001537508668134
0x7abd31a7407f75ebfe0a694874344d8f3678f363,emiikos.eth,14,2023-02-12,2023-11-26,0.13,0.1279926909323444,0.0,0,0.0,0,1,0,0,0,4.153413055058939e-05
0x25d7d0a6689f45a9496812c9d05d0692c8832615,<nil>,14,2023-11-27,2024-05-26,1.77,1.988022458586254,0.0,0,0.0,19,47,0,0,0,0.000340779558836
0x3d5df9b15e2a208372fb7240bdc01eeb7a93ba4d,<nil>,14,2023-02-15,2024-01-24,93.54,109.21277231903296,1.1851632267821622e-06,0,0.0,0,0,0,0,0,0.0001060966068347
0x0b846d075512953b1764b9f78af1e268923de6da,optimisticus.eth,14,2023-03-27,2023-11-27,42168.12,30426.5525287011,0.0003301851093884,0,16.033208624999997,0,0,0,0,0,6.359931845689958e-05
0x4a0c684c3787adf885673d1eecab9d3fb44a5b67,<nil>,14,2023-02-13,2023-07-07,6.95,7.307925125435444,0.0,0,0.0,0,0,0,0,0,6.556285884389633e-05
0x9fb443d7cb13d0f646c4d807cd0b58bbbf6a2bac,<nil>,14,2023-02-16,2023-12-01,5.56,5.831371808393008,0.0,0,0.0,0,0,0,0,0,0.0001072234500643
0xd94a84e44d3b1541a3956ac3583fd3ca239d72bc,<nil>,14,2023-02-11,2023-11-04,3.82,8.685318798929494,0.0,0,0.0,1,169,0,1,0,4.34117336081882e-05
0x2466c1faefa599ad9e9e5134b9c75711216d1421,mirevge.eth,14,2023-03-26,2023-11-26,386.46,450.9697642593699,4.893866986816533e-06,0,0.0,2,93,0,0,0,5.1910904880399976e-05
0x5d0ff30b5d4352b185482744b801257c84a1ae83,<nil>,14,2023-02-13,2023-08-11,4.24,0.0,0.0,0,0.0,1,19,0,0,0,8.059422982823824e-05
0xdb8d2dbb24a346b5b84981b1d5e741f67596009c,betinkurt.eth,14,2023-03-25,2023-10-18,0.15,0.0,0.0,0,0.0,1,3,0,0,0,6.370737573751229e-05
0x6eef11f2d5a90dc07b17408cca30e095f41fca5d,<nil>,14,2023-02-11,2023-07-01,5.12,0.0054397519853718,0.0,0,0.0,0,27,0,0,0,9.658980686082e-05
0xa02d8fae4dff1965ca466ead4d143e00b200a32a,<nil>,14,2023-04-28,2023-10-19,1.28,1.3061399595572072,0.0,0,0.0,0,0,0,0,0,7.666593392322227e-05
0xd13a5d9b27e24d28f08e56749da7f855ee6c271c,<nil>,14,2023-02-14,2023-11-26,4.22,4.494749072552244,0.0,0,0.0,5,43,0,0,0,3.490822770892433e-05
0x3b2881f610c64ace216fcae3af321944dc680c77,<nil>,14,2023-02-11,2023-07-01,5.21,0.0055320766923429,0.0,0,0.0,0,25,0,0,0,9.658980686082e-05
0xb5709c1e56041776822c9c892aa5252efbb86f85,<nil>,14,2023-04-28,2023-10-15,267.91,0.0,0.0,0,0.0,0,0,0,0,0,5.689842846969692e-05
0x9a9a0dd786a86f5e8f6c444e107f1a7b6608bdd3,harmonyss.eth,14,2023-02-12,2023-11-25,0.14,0.1381443445609715,0.0,0,0.0,0,1,0,0,0,4.153413055058939e-05
0x0ddd0fae7ec5ffb35097466fb7ce4031c0a724a9,<nil>,14,2023-02-16,2023-11-12,4.67,4.038928326367286,0.0,0,0.0,0,0,0,0,0,3.818673280140421e-05
0x3d9f7f0a29a334aa927896b1681b6698b7c7e653,<nil>,14,2023-10-22,2024-04-15,1.02,1.0240688928291202,0.0,0,0.0,0,4,0,0,0,0.0001894776023084
0x6e948f91829d4ab62e878dd1dbea95a980ea6f0a,<nil>,14,2023-02-12,2023-10-24,12.7,14.496883747626509,0.0,0,0.0,0,0,0,0,0,4.373704366983325e-05
0xa99fb0b09505d29ca764247e019a182ae1305367,uraka.eth,14,2023-02-11,2023-11-04,88.16,110.2431090591564,1.196344311097372e-06,0,0.0,0,55,0,1,0,4.34117336081882e-05
0x1ca849c36a41e248bcb1bf3b61d0c1d3a0533016,02306.eth,14,2023-02-13,2023-10-24,16.21,0.0,0.0,0,0.0,0,11,0,0,0,4.778729011097097e-05
0x096eb0d8b3e98fe0db142981c918cff0faf5034b,ceoens.eth,14,2023-05-21,2023-11-26,0.0,0.0,0.0,0,0.0,0,8,0,0,0,7.87668316095249e-05
0x894436fa26ca07306fa4f1f3a2bf4c150f3173c1,nneumann.eth,14,2023-02-14,2023-11-08,1.77,0.0,0.0,0,0.0,10,81,0,0,0,5.252915898592968e-05
0xd6781e0bb7a38b30466601c3d4b82f5df28a3865,everetsp.eth,14,2023-02-13,2023-10-17,46.78,0.9025394980646564,0.0,5,2.8132298249999987,0,1,0,0,0,4.373704366983325e-05
0x6a6bb7d8968f80cdd78d9759f2b23456713d72d2,qqthrone.eth,14,2023-08-08,2023-11-25,1.61,3.768624963521331,0.0,0,0.0,4,30,0,0,0,0.0001119738126313
0x13bf4152e8b499b15f272fd61eb4dabe88072d9f,sbfstash.eth,14,2023-02-12,2023-10-18,32.38,0.0,0.0,0,95.22345000000004,10,19,1,0,0,4.562857573208639e-05
0x51b3335c908e97d597aec4d813b0ac7b3ac26b9f,punk5734.eth,14,2023-02-18,2023-12-02,94.15,0.0,0.0,0,0.0,2,1,0,0,0,0.0001027414684331
0x75870e2ab4442b958723bc4c1eef545a6a560ea4,<nil>,14,2023-02-16,2023-11-26,17.87,15.128560196461676,0.0,0,0.0,1,43,0,0,0,3.490822770892433e-05
0x024813b4972428003c725ea756348dcd79b826e6,kehsan.eth,14,2023-03-24,2023-10-23,0.0,0.0,0.0,0,1.026989215,13,168,0,0,0,6.370737573751229e-05
0xcbce6d4b687a9589a431129c412336091030ee4f,zarin.eth,14,2023-10-18,2024-01-20,0.16,0.1561779501098524,0.0,0,0.0,3,29,0,0,0,0.0001674759440531
0x1f4890d11d29949522c4d4c0de8d6cb1293291ae,<nil>,14,2023-04-29,2024-08-25,0.0,0.0,0.0,0,0.0,12,60,0,0,0,0.0002473388956807
0x5352740855f91fa5e7e937153d900f680aadb5a0,dvito.eth,14,2023-02-13,2023-11-30,0.78,1.4279350188827105,0.0,0,21.080955000000017,6,77,0,0,0,5.5256032158730845e-05
0x5fa099be2229393073b4930b3f6a3f4f77e375fa,<nil>,14,2023-10-14,2024-01-21,0.25,0.4960069865159536,0.0,1,0.0,0,2,0,0,0,0.0001415420708023
0xf82b6814e9a6533a197d2ffa12ff056234ca1dbc,<nil>,14,2023-02-17,2024-01-24,36.26,56.1559057238413,0.0,0,0.0,0,0,0,0,0,0.0001060966068347
0xbb219ead681f6b04e5e878e418bb974b1151764e,<nil>,14,2023-10-18,2024-03-02,1.43,0.0,0.0,0,0.0,4,7,0,0,0,0.0001810471491027
0xf146cd1b66fa5da8736858486ad8c57a03282ec8,mehdish11.eth,14,2023-03-24,2023-11-30,10.14,3.788707561821682,0.0,0,0.0,9,54,3,0,0,5.5608521999138007e-05
0xc9d9516848b37ea978f36e2934611e71c76cae45,<nil>,14,2023-05-23,2023-12-04,28.13,0.0,0.0,0,0.0,6,5,0,0,0,0.0001537508668134
0xd576b71148fb136a7cb10ac9d4b82da03a732e5e,<nil>,14,2023-02-13,2023-07-08,5.31,5.539010794489457,0.0,0,0.0,0,0,0,0,0,8.006113498818115e-05
0x8f5415415d9200ccd8523f3ee88f96f476141cc3,<nil>,14,2023-03-27,2023-11-08,503448.22,253395.37148958925,0.0027498146027186,0,0.0,0,0,0,0,0,3.839507200843996e-05
0xaa23971132ac13721221991553b0cc93e07e4d32,yuniq.eth,14,2023-04-28,2024-02-14,2.23,0.0,0.0,0,0.0,0,19,0,0,0,9.259930827213026e-05
0xbc478e225590fe3d4f1e3ae6e1ce9c0712830b55,lbdv577.eth,14,2023-05-03,2023-11-26,0.83,1.6245496926861815,0.0,0,0.0,3,55,0,0,0,6.064073080424428e-05
0x93edd247a2e4cbd000708b04925569a341a34524,0xkahala.eth,14,2023-02-13,2024-02-13,16.35,17.4665533832154,0.0,16,0.0,0,5,0,0,0,9.129220879121172e-05
0x19cd33719f84eddd8ad3299456912061aa948d7e,<nil>,14,2023-02-19,2024-01-19,4.54,0.1102875557397229,0.0,0,0.0,0,11,3,3,0,9.148735020940764e-05
0x475108dee4979f715cc10f6845dbfe0c7fb504df,<nil>,14,2023-02-13,2023-11-26,18.24,17.30909867203018,0.0,0,0.0,1,43,0,0,0,3.490822770892433e-05
0xddcfd44654a562d9da62a651eddcc52a54088f2d,paradigm01.eth,14,2023-10-18,2024-03-02,1.34,2.1813265414788803,0.0,0,0.0,4,7,0,0,0,0.0001810471491027
0xded3e1a39e33e200f3e6ef8596a1a16a503b8df6,superujen.eth,14,2023-05-23,2024-08-25,0.14,0.0,0.0,0,0.0,5,48,0,0,0,0.0004896662701578
0xa1af343d53a11159183f251842bc040c0e8104e8,<nil>,14,2023-02-19,2024-01-19,1.54,0.1018847369048538,0.0,1,0.0,0,8,3,3,0,9.148735020940764e-05
0x8597aa18ae47fcf7be54e716532eb5fa64b27229,liu1shou.eth,14,2023-02-11,2023-08-04,49.15,0.0,0.0,0,0.0,7,62,0,0,0,7.88919930112844e-05
0x57a7f9bebc848454ec689053c48cefe144ce2984,<nil>,14,2023-03-29,2024-01-24,39.67,39.66654025596485,0.0,0,0.0,1,0,0,0,0,0.0001076044258383
0xc64ab5bcd2bc209c256307a6ee5e2dba52e75c53,sbraduga.eth,14,2023-04-28,2023-10-18,7.08,3.309237348847488,0.0,0,0.0,6,13,0,0,0,5.689842846969692e-05
0x7689b39d9b2887d70d7ebe728448ab83d3f7a676,<nil>,14,2023-03-27,2023-11-28,3.34,0.0,0.0,0,0.0,0,2,0,0,0,5.1910904880399976e-05
0x1bd4f66c19593b96b682088f7efbeb59100af3ce,edduck.eth,14,2023-02-13,2023-11-27,7.63,2.9039022871737834,0.0,0,0.0,0,16,0,0,0,3.680809935927807e-05
0x4c33e7317083ecd55328ca6bb3fb13b6470fc95d,<nil>,14,2023-10-23,2024-07-17,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0011807881789331
0x7815f6204be7da292dc1b7e2abe92e2120e64222,<nil>,14,2023-05-24,2023-12-03,0.0,0.0,0.0,0,0.0,1,4,0,0,0,0.0001537508668134
0xee4b7fa3019144f5ef0a1ebb618de896906bfa67,<nil>,14,2023-02-11,2023-07-01,5.95,0.0013036400227819,0.0,0,0.0,0,24,0,0,0,9.658980686082e-05
0xc7bce9c167f8609327d3b8b62aaf7a260c1f47cc,<nil>,14,2023-05-23,2023-11-26,4.71,5.5,0.0,0,0.0,0,0,0,0,0,7.87668316095249e-05
0x5087abf5b760bb11d71f3fdd91b8059e1b2d2a0a,kompliwit.eth,14,2023-02-16,2023-11-03,27.09,0.0,0.0,0,0.0,3,48,0,0,0,4.432230261703943e-05
0xb06d0847ec0aaa3a4a15934bbe31d1c2dcc04a15,afabe.eth,14,2023-02-13,2023-10-17,34.83,0.0,0.0,6,1.514736999999999,1,1,0,0,0,4.373704366983325e-05
0x0263e43c0de253a0fe354b60d35d2855c514a887,inbestprogram.eth,14,2024-02-09,2024-08-26,34628.38,41587.37680518441,0.0004513009663728,0,39.21789900000003,1,11,0,0,0,0.0006764827504641
0xaa885b4bc2d2dd326bbe604d55d52421d0a72ea1,0xr0ff.eth,14,2023-02-15,2023-07-06,0.93,0.0,0.0,0,0.0,12,20,0,0,0,9.602617229408872e-05
0xd1f2e5be1a01a20d7f860ab1e608cbaeb5bc3acd,<nil>,14,2023-02-11,2023-11-14,24.12,1.167280539612182,0.0,0,0.0,5,2,0,0,0,5.764112896878552e-05
0x7a1d59c2946f92ed6c6f36d9f62513313782008e,<nil>,14,2023-02-11,2023-07-01,4.45,0.0010952217851541,0.0,0,0.0,0,25,0,0,0,9.658980686082e-05
0xe660b89a753cdc87bb485ae84acacb2561792053,<nil>,14,2023-02-13,2023-07-03,0.8,0.2490919975778587,0.0,0,0.0,0,0,0,0,0,7.801845080783653e-05
0xcad9baee2f9beaae0747a1364b5cdc510a5a003d,<nil>,14,2023-03-25,2024-03-02,0.93,1.0000013071127667,0.0,0,0.0,0,8,0,0,0,9.84618420468462e-05
0x781b1e104fb26377e1efd8a81da11d144461f008,<nil>,14,2023-02-11,2023-07-01,4.27,0.0045206482866501,0.0,0,0.0,0,24,0,0,0,9.658980686082e-05
0xb3519518d2d6da084b9bf1928965af495cb0b4f7,kachlami.eth,14,2023-03-27,2024-02-14,0.33,0.0,0.0,0,0.0,2,43,0,0,0,0.0001184102708604
0x3d2da1a15b06114f7c7ccb341bd3e0240b573219,<nil>,14,2023-02-16,2023-11-26,17.76,17.628070554743044,0.0,0,0.0,6,40,0,0,0,3.490822770892433e-05
0xe064bd0dd80ed0b3135254b5c8d6782a04b029ab,holms.eth,14,2023-03-26,2023-10-16,7.09,0.0,0.0,0,0.0,0,0,0,0,0,5.830704714932865e-05
0x8b65d6b7a9f194a6f64df51a365e624c58a85821,febr1.eth,14,2023-11-07,2024-08-27,309.98,276.02228198522323,2.9953589807771278e-06,0,0.0,4,8,0,0,0,0.0003455391452575
0x548e0b481729a70e1516b289f0208242613dc101,<nil>,14,2023-05-24,2023-12-03,17.07,0.0,0.0,0,0.0,8,9,0,0,0,0.0001537508668134
0xf067db5fb809ff663448468d9c5f63eb95223521,<nil>,14,2023-05-21,2023-11-27,0.86,0.0,0.0,0,0.0,10,3,0,0,0,7.87668316095249e-05
0x8d9aac07e3a3236d1bebf118dcca0108bac90f6b,<nil>,14,2023-02-11,2023-07-01,4.99,0.0053006276253483,0.0,0,0.0,0,29,0,0,0,9.658980686082e-05
0xb7e40461db31118d418b6f6c61ab99e7cba5312d,shob104.eth,14,2023-10-18,2024-03-02,0.52,0.0,0.0,0,0.0,1,11,0,0,0,0.0001810471491027
0x5488310e494fffa838cc32b0a2fa48b233c5f587,zloyzharik.eth,14,2023-02-13,2024-02-14,11.79,16.605435164608842,0.0,0,0.0,32,60,0,0,0,0.0001199614890003
0x97c310fbc1f3ca184ac6ca8063924f4b8b88bf0d,<nil>,14,2023-02-15,2023-10-23,1.0,1.0,0.0,0,0.0,0,0,0,0,0,4.778729011097097e-05
0xcddadd566bf4b624874727e04f677f7d58386f28,<nil>,14,2023-05-21,2023-11-27,0.86,0.0,0.0,0,0.0,15,30,0,1,0,7.87668316095249e-05
0x6853d31a1a08f0f81c0baa5ec58ff8252766630e,almaxi.eth,14,2023-10-18,2023-11-27,2.2,2.388645070805846,0.0,0,0.0,3,6,0,0,0,0.000134511486451
0xcf9a1efaa2340adf163c049f901229fa082a1dfc,<nil>,14,2023-10-18,2024-03-02,2.02,2.0841596193311056,0.0,0,0.0,4,7,0,0,0,0.0001810471491027
0xfbb8ce322c6f30277a758b9b6d223e46e30bf564,bratan4ik.eth,14,2023-02-17,2023-10-22,1.0,1.057405008717293,0.0,0,0.0,3,14,0,0,0,4.081831753132471e-05
0x077fd39779b045fb3643df044abade8a077860ab,<nil>,14,2023-02-12,2023-11-07,2.51,0.0,0.0,0,1.4132122,3,3,0,0,0,4.983825627142414e-05
0xd591f700bd755b6918233121eee1f9b2592c9d8c,<nil>,14,2023-10-19,2024-03-04,2.0,2.0,0.0,0,0.0,0,0,0,0,0,0.0001810471491027
0x080cf66e85a09fd40cffc7ad628611b1c42161bd,bloodblade.eth,14,2023-02-12,2023-11-25,0.27,0.2811992850711827,0.0,0,0.0,0,4,0,0,0,5.877556903263251e-05
0x1ec700001faac176cc153b684a2c3400bad61131,caziercamilla.eth,14,2023-03-24,2023-11-05,0.25,0.0,0.0,0,0.0,6,0,0,0,0,5.941022833704149e-05
0x3018f52ea81ebebb50dddaa35c8bff4d674de513,dhanushki.eth,14,2023-02-12,2023-11-25,0.14,0.1391649410129166,0.0,0,0.0,0,1,0,0,0,4.153413055058939e-05
0xd91613333480222fd60bcdfc9a2ef9886d7e83a4,skawax.eth,14,2023-02-15,2024-02-12,16.36,0.0,0.0,0,1.0626700000000004,5,26,5,13,0,0.0002594774854195
0xc6e65e7c4fbdd17da45dca94babcace93184ee5e,<nil>,14,2023-02-16,2023-11-26,4.16,4.422632381724172,0.0,0,0.0,3,41,0,0,0,3.490822770892433e-05
0xe899032be849760174df21f6d5ab1e69fa3d9ca6,<nil>,14,2024-04-17,2024-08-27,71.29,88.0,0.0,0,0.0,0,0,0,0,0,0.0005348970054416
0xe3e531b031fff36f4239e491f57bc1da618ea95b,<nil>,14,2023-02-14,2023-11-25,14.06,0.1692585012856217,0.0,0,0.0,2,16,1,0,0,4.202436484776868e-05
0xb01f6cde39954ca9ae027d5dac0800035b6ee774,<nil>,14,2023-02-13,2023-07-08,6.88,7.2437193337162045,0.0,0,0.0,0,0,0,0,0,8.006113498818115e-05
0x4c6468b1447237375d1d1e7028ae087f6e755296,<nil>,14,2023-02-11,2023-11-04,123.93,154.24327487609736,1.673828559425239e-06,0,0.0,3,54,0,1,0,4.34117336081882e-05
0x645930059e9b3680587edaaea75b85fd30906be7,piietschman.eth,14,2023-02-12,2023-11-25,0.13,0.1250762296729751,0.0,0,0.0,0,1,0,0,0,4.153413055058939e-05
0x55b585370ca2682e7a2b492653f32145e14cecae,<nil>,14,2023-02-12,2023-11-05,44.9,48.01936487134576,0.0,0,0.0,0,58,0,0,0,4.34117336081882e-05
0x85df2733dc427d3b725032b6cb77f9bbffd4c95a,semeshin49.eth,14,2023-05-02,2023-10-18,0.82,1.53902,0.0,0,0.0,4,92,0,1,0,7.724714982226992e-05
0x9aed55be7ac0d3727e4dcc1073746a74598bae42,sallos.eth,14,2023-10-24,2024-08-26,0.46,1.1954698878915415,0.0,0,0.0,9,72,0,0,0,0.0003115633656404
0x4454776a4bd1dbd007bdc6936b54548b87421fa5,<nil>,14,2023-05-22,2023-11-27,0.86,0.0,0.0,0,0.0,12,4,0,0,0,7.87668316095249e-05
0x01ff885da123d8792e82479a8733617b2d74b8c8,<nil>,14,2023-03-26,2024-06-19,0.6,0.6759695432600313,0.0,0,0.0,0,2,0,0,0,9.157399264840408e-05
0x1ceaf3e17decfc2b528d5371aedc10465c449591,0xevev.eth,14,2023-02-18,2024-01-19,360.98,570.5705050553989,6.191759136951577e-06,1,0.0,2,4,0,0,0,7.673354559133943e-05
0xc4847c9b1c0e1e05903549505386af4d3c1ef2e2,<nil>,14,2023-02-17,2023-11-15,106.52,129.60496860762382,1.4064567682002084e-06,0,0.0,0,0,0,0,0,5.614338717594951e-05
0x4d5a5b9d7e3a774f5a5cfef2e92374790dccdb14,33520.eth,14,2023-02-12,2023-10-24,11.44,12.659637722908537,0.0,5,0.0,5,12,0,0,0,4.778729011097097e-05
0xaf42caf01afd2bc1faed6610b82a22117497476f,rhizomelikk.eth,14,2023-05-11,2023-10-16,9.17,0.0,0.0,0,0.0,9,33,0,0,0,7.724714982226992e-05
0x628f4583678c94c59c608bc183cb690f5c38f6ca,<nil>,14,2023-02-17,2023-08-10,0.19,0.0,0.0,0,0.0,0,1,0,0,0,6.681009622438038e-05
0x340a8c1bf65d0873a04d9dd7472096c69f8cb359,aspig.eth,14,2023-02-14,2023-11-05,6.81,12.10600777972732,0.0,0,0.0,0,134,0,1,0,4.34117336081882e-05
0xa6e280845db2d6c943aad1a52b315526b4551024,<nil>,14,2023-02-16,2023-11-06,6.76,7.275124540259606,0.0,0,0.0,1,57,0,0,0,4.965529778477229e-05
0xc73b56b731c25e0685b1d6a8889c9db7326dfdb3,avinasha.eth,14,2023-02-13,2023-11-26,0.13,0.1305458622202008,0.0,0,0.0,0,1,0,0,0,3.515180831764285e-05
0x16ed466b1202db268d545ee2f7202b68f0fb35d3,shitdao.eth,14,2023-02-12,2024-01-19,110.99,166.82794446354492,1.8103958060901005e-06,6,1.6694075,1,9,0,1,0,5.2591242987713086e-05
0xcdfdb391a0a86c4e0a0a6f362410d0ffe5d87ae5,dimario.eth,14,2023-05-01,2023-10-24,1.93,0.0,0.0,0,0.0,2,20,0,2,0,7.925133455768783e-05
0xdc48d8f541a137035f5c75a5ca36cca780900847,<nil>,14,2023-10-19,2023-11-07,60.46,0.0,0.0,0,0.0,0,20,0,0,0,0.000134511486451
0xdec68bf8ac6ae88bcac6f0b06f1f139c554f849a,<nil>,14,2023-05-24,2023-12-03,10.9,0.0,0.0,0,0.0,5,8,0,0,0,0.0001537508668134
0x58f5311ab37b373b45c9e8e41d7c7564662d380a,lovelymulatu.eth,14,2023-02-14,2023-11-26,3.42,3.6675174564627393,0.0,0,0.0,0,1,0,0,0,4.153413055058939e-05
0xad09709e59aee71a73f604daabbcee56bebf61b0,<nil>,14,2023-04-28,2023-11-25,1.3,0.0130252456303179,0.0,0,0.0,0,0,0,0,0,8.889763669925538e-05
0xcbe063a2b7f3197bd4b75125588af193441cfe2e,<nil>,14,2023-02-11,2023-07-01,4.78,0.0050659962651746,0.0,0,0.0,0,28,0,0,0,9.658980686082e-05
0x3322ac66ddab18d3f3bf87b7fbcadf6943b00108,yining.eth,14,2023-02-17,2023-11-15,12.89,0.0,0.0,0,0.0,0,0,0,0,0,3.818673280140421e-05
0x5af4cccce0453755d3a85128cce26d11868d58d1,<nil>,14,2023-02-11,2023-07-01,5.02,0.0053309316212724,0.0,0,0.0,0,26,0,0,0,9.658980686082e-05
0x0b4dd981bcd2c2bbfa8510780536eee470358a9a,huahuashije.eth,14,2024-01-24,2024-06-15,6.1,7.11386666586157,0.0,0,0.0,0,2,0,0,0,0.000528399676598
0xb9cad56e7214199805f57a620652f2e4f610880c,tlmml.eth,14,2023-04-29,2023-10-18,2.03,2.416400239788397,0.0,0,0.0,2,8,0,0,0,5.689842846969692e-05
0x1b144a2f9dc2744198d56d23816bc5f1b1a82f8f,twinka.eth,14,2023-05-02,2023-10-13,2.78,0.0,0.0,0,0.0,6,115,0,0,0,7.724714982226992e-05
0xa2f17baac9e5bbeb653d13674302acaa82e3eed6,mehdiss6166.eth,14,2023-03-26,2024-08-24,3.05,5.470881780419378,0.0,0,0.0,8,81,1,0,0,0.0002221328428046
0x7327a6f7c9dc1177192ee8a3dc4dd5947c173f16,<nil>,14,2023-02-11,2023-07-01,6.01,0.0015987258001362,0.0,0,0.0,0,27,0,0,0,9.658980686082e-05
0x3018eadbbd0e95d8681354d7b8202e0a2d109bcd,<nil>,14,2023-04-28,2023-10-19,1.49,1.516881719643108,0.0,0,0.0,1,1,0,0,0,7.666593392322227e-05
0x76b00ef3e9abadd436d2f2cd414e44e90015a5ad,naveltok.eth,14,2023-10-18,2024-03-02,5.11,7.161797324134973,0.0,0,0.0,24,146,0,0,0,0.0001810471491027
0xd0d67c72f1b608da665dd6eb2c2ce8737f8f8c39,ceocz.eth,14,2023-05-23,2023-12-01,0.0,0.0,0.0,10,0.0,1,13,0,0,0,0.0001537508668134
0x555ccba0da475800ade192af91546455e7fbe1ae,<nil>,14,2023-05-26,2023-12-04,0.0,0.0,0.0,0,0.0,3,15,0,0,0,0.0001537508668134
0x460d2bf0a5991762d9c7c36b5e87eeefb0005236,web3top1.eth,14,2023-02-13,2023-11-09,197.51,309.86614559786767,3.3626283189161324e-06,0,0.0,0,1,0,0,0,5.979479363020544e-05
0x4a2a58d0b4eb882807d139fccc1716f11b7861c4,<nil>,14,2023-10-22,2024-04-15,1.03,0.2,0.0,0,0.0,0,5,0,0,0,0.0001894776023084
0x0b4478ba9a631631b9bb291b946ad9f9db19bdac,<nil>,14,2023-04-28,2023-11-26,0.31,0.3115003068715853,0.0,0,0.0,0,21,0,0,0,8.0100275075503e-05
0xf1d968251fc105da8c42945beaa0af7486340af1,kotarro.eth,14,2023-02-18,2023-12-02,114.27,0.29,0.0,0,0.0,4,1,0,0,0,0.0001004558107024
0xc497f115e8a30b29b1670a6ba0fdbde3e2f9f049,<nil>,14,2023-02-12,2023-10-24,269.68,0.0,0.0,0,0.0,3,3,0,0,0,3.7170915027692585e-05
0xf581493a1b7b9bc7c3405d06e898f8a3c34737f2,bobayeba.eth,14,2023-04-28,2023-11-26,0.17,0.2225301266795406,0.0,0,0.0,0,17,0,0,0,8.118034079313971e-05
0x3f3bd910ad62d686cf7f102694e050f4920f73f9,<nil>,14,2023-02-15,2023-10-25,1.0,1.0004664631778453,0.0,0,0.0,0,0,0,0,0,4.778729011097097e-05
0x070354cae102fab78b2d8058deb7df56d962b993,pashkamakey.eth,14,2023-02-14,2023-11-07,9.76,0.0,0.0,0,0.0,0,1,0,0,0,5.252915898592968e-05
